New PAW TMT results file!																																																										
"Program ""PAW_protein_grouper.py"" run on Fri Apr 24 07:35:32 2020"																																																										
1929	1	sp|P47813|IF1AX_HUMAN	 	 	 	 	57.6	144	16460	"Eukaryotic translation initiation factor 1A, X-chromosomal OS=Homo sapiens (Human) OX=9606 GN=EIF1AX PE=1 SV=2"	29	29	1	11	10	8	11	10	8	11	10	8	11	1031893.823	1610495.545	1445047.912	1318721.099	2329005.998	2821197.004	1212140.239	437348.9172	328095.2725	1623656.608	150	10	303868.3055	1893248.86	3761197.057	1191897.44	1645379.876	2521621.281	1634212.083	799839.4124	1220731.378	1902533.994	22080.82617	8	324051.3134	703721.5691	937209.4863	753708.155	516190.9883	1520507.909	1522637.375	366399.2813	210038.5674	677291.1147	150
1930	1	sp|P47895|AL1A3_HUMAN	 	 	"sp|O94788|AL1A2_HUMAN, sp|P00352|AL1A1_HUMAN, sp|P05091|ALDH2_HUMAN, sp|P30837|AL1B1_HUMAN, sp|P47895|AL1A3_HUMAN"	 	17	512	56108	Aldehyde dehydrogenase family 1 member A3 OS=Homo sapiens (Human) OX=9606 GN=ALDH1A3 PE=1 SV=2	22	12	0.545	6	9	7	1	6	5	1.067	6.456	5.223	1	1613.211304	2860.272217	779.511597	1601.306763	4396.239746	5311.123535	2739.536133	1207.47644	150	2594.52002	150	6	22344.685	49727.12054	66894.62293	47584.09308	84307.92969	301898.6379	113822.5292	56580.13477	54365.07935	108552.5472	150	5	43068.67871	43285.75024	37576.13086	77184.26141	98598.64038	55801.69995	474842.5439	80012.99805	42417.73694	97689.85925	150
1931	1	sp|P47897|SYQ_HUMAN	 	 	"sp|P07814|SYEP_HUMAN, sp|P47897|SYQ_HUMAN"	 	50.3	775	87798	Glutamine--tRNA ligase OS=Homo sapiens (Human) OX=9606 GN=QARS1 PE=1 SV=1	77	76	0.987	19	29	29	19	29	28	19	29	28.162	19	707701.8311	888374.1631	1224203.131	1249971.797	1519210.951	1129464.686	1043056.682	304983.7014	265536.9402	977538.7715	150	29	386652.4813	1032740.057	2219759.596	1472619.053	1390605.751	2416352.724	1187458.825	761654.6151	997980.8536	1406180.001	35200.05371	28	431373.5945	876405.0134	1315938.97	1010484.026	1134385.007	2093863.912	1973107.922	632716.3851	291723.5145	913583.4458	4053.559448
1932	1	sp|P47914|RL29_HUMAN	 	 	 	 	29.6	159	17752	60S ribosomal protein L29 OS=Homo sapiens (Human) OX=9606 GN=RPL29 PE=1 SV=2	57	57	1	21	17	19	21	17	19	21	17	19	21	1480147.707	2067796.28	3947254.226	1638852.322	2224941.099	4014914.727	804966.3237	547864.2488	326613.1115	1860082.322	150	17	316124.7645	4068770	5477168.393	3648799.877	1914615.875	4588537.676	2268566.104	1034785.968	1200899.223	2872379.98	18869.25342	19	2253519.614	5652962.278	9085848.121	4029492.072	4371116.494	14641666.52	9905515.404	2593091.491	1128918.814	3890055.024	1329.91095
1933	1	sp|P47929|LEG7_HUMAN	 	 	 	 	83.1	136	15075	Galectin-7 OS=Homo sapiens (Human) OX=9606 GN=LGALS7B PE=1 SV=2	56	56	1	10	40	6	10	40	6	10	40	6	10	88612.32397	278669.8977	221195.792	1009375.664	589211.2124	364275.1089	413046.9578	125927.9775	65143.60956	753382.5425	150	40	196590.3495	313335.7505	637765.9583	341836.6653	3497438.466	401627.0812	1075475.88	271915.5186	15588838.68	1318444.598	555513.1155	6	63829.72705	59790.11255	88599.8877	1160888.139	51645.08789	174776.9414	125350.9951	85466.25098	64178.23047	464871.5879	1641.930542
1934	1	sp|P47985|UCRI_HUMAN	 	 	 	 	42.3	274	29668	"Cytochrome b-c1 complex subunit Rieske, mitochondrial OS=Homo sapiens (Human) OX=9606 GN=UQCRFS1 PE=1 SV=2"	40	40	1	14	14	12	14	14	12	14	14	12	14	459908.3972	1094803.621	1201059.212	1116705.954	1458443.407	1046935.522	1003761.774	397318.9205	430129.5522	1028366.735	2775.905273	14	695127.6621	1544798.122	1769900.604	1026313.933	1194075.286	2873657.485	933056.1714	875876.7808	825350.1069	1581394.015	7090.594238	12	701003.3213	965691.3467	1032349.639	898558.7905	1049838.453	2825145.709	1050521.313	631411.979	276956.4263	912910.6982	150
1935	1	sp|P47989|XDH_HUMAN	 	 	"sp|P47989|XDH_HUMAN, sp|P52209|6PGD_HUMAN"	 	1.3	1333	146423	Xanthine dehydrogenase/oxidase OS=Homo sapiens (Human) OX=9606 GN=XDH PE=1 SV=4	5	1	0.2	3	1	1	1	0	0	1.028	0	0	1	8990.171875	13310.53711	17352.2793	13061.77344	10352.71289	9510.085938	10685.2168	5506.923828	3655.927002	9380.624023	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1936	1	sp|P48047|ATPO_HUMAN	 	 	 	 	70	213	23277	"ATP synthase subunit O, mitochondrial OS=Homo sapiens (Human) OX=9606 GN=ATP5PO PE=1 SV=1"	80	80	1	26	27	27	26	27	27	26	27	27	26	1566791.981	1850750.903	1674931.326	1892907.294	2595687.078	3548356.801	2028745.002	732053.9572	955375.3032	1776585.278	22918.20599	27	968573.8134	3440805.464	3095729.813	1845513.381	1691057.612	3405736.832	1900892.649	1463759.052	1907941.23	2318855.625	32390.94287	27	1164583.253	4620303.852	3929201.366	2425096.733	4625586.419	11929254.58	5735903.72	2502581.847	840537.5697	2908748.006	2566.052734
1937	1	sp|P48059|LIMS1_HUMAN	 	 	 	 	14.2	325	37251	LIM and senescent cell antigen-like-containing domain protein 1 OS=Homo sapiens (Human) OX=9606 GN=LIMS1 PE=1 SV=4	23	21	0.913	7	8	8	5	8	8	7	8	8	5	206434.3438	272056.0217	317151.7236	407333.5728	357073.8315	489898.9326	386912.1616	288152.8984	253949.7039	334543.5703	6965.370605	8	270220.5145	400603.982	699438.2434	501889.0948	507655.5546	722560.7378	425673.755	534995.3158	323891.8879	560854.6195	4523.69165	8	283538.3832	771002.9131	1588809.527	883471.7568	1141013.485	1421945.715	1638131.042	598054.7559	216842.9021	839322.9492	1300.149292
1938	1	sp|P48147|PPCE_HUMAN	 	 	 	 	56.6	710	80699	Prolyl endopeptidase OS=Homo sapiens (Human) OX=9606 GN=PREP PE=1 SV=2	127	127	1	47	40	40	47	40	40	47	40	40	47	1929503.083	2533008.551	2826925.272	2468248.098	3083603.772	3322837.181	3380675.324	755043.1411	590927.7448	2248464.494	3956.177979	40	369787.8903	1457721.719	2132166.875	1266724.556	1224984.344	1848069.155	1442940.911	861519.7552	1430822.291	1891871.546	33083.62451	40	1070375.119	2013289.579	2230390.993	1607848.762	2445257.248	4457686.336	3565058.526	1055729.029	714277.7463	1656491.541	4026.143311
1939	1	sp|P48163|MAOX_HUMAN	 	 	 	 	47	572	64149	NADP-dependent malic enzyme OS=Homo sapiens (Human) OX=9606 GN=ME1 PE=1 SV=1	60	60	1	19	28	13	19	28	13	19	28	13	19	678435.9033	770359.0215	406837.9993	924674.6641	1284698.891	536962.9551	1476613.608	761689.6851	1031746.03	932469.1992	39181.03986	28	1478689.483	237741.1721	631068.1538	369721.3687	402826.6188	1772138.13	363903.8962	551257.6136	609156.8166	781964.0709	17249.70862	13	261106.8324	379043.7373	370434.8701	377420.5825	405906.8804	419522.5679	713052.251	229425.55	147243.9471	349111.9663	1314.062866
1940	1	sp|P48426|PI42A_HUMAN	 	 	"sp|P48426|PI42A_HUMAN, sp|P78356|PI42B_HUMAN, sp|Q8TBX8|PI42C_HUMAN"	 	24.4	406	46224	Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha OS=Homo sapiens (Human) OX=9606 GN=PIP4K2A PE=1 SV=2	15	4	0.267	4	3	8	1	0	3	1.545	0	5.4	1	36131.84375	74650.83594	58322.17578	109484.5469	155813.2656	66390.75	123309.5859	31163.28711	19226.16016	70042.36719	150	0	0	0	0	0	0	0	0	0	0	0	0	3	83552.90601	45203.62781	86803.47437	51713.62207	107449.3813	105364.4282	95521.27417	192667.2114	148720.6348	104491.8872	4329.244141
1941	1	sp|P48444|COPD_HUMAN	 	 	 	 	59.1	511	57210	Coatomer subunit delta OS=Homo sapiens (Human) OX=9606 GN=ARCN1 PE=1 SV=1	160	160	1	49	52	59	49	52	59	49	52	59	49	2621752.271	2554533.816	2917209.708	3224355.772	5671112.512	3571923.213	3184142.583	1097120.351	738802.3998	3128342.819	3956.500611	52	434456.811	3059102.558	4494493.187	3536253.349	2414940.426	4920372.979	1973105.721	1120147.701	1715923.406	3082365.927	23843.7486	59	1773171.961	3980353.663	4404321.786	3309468.987	4615239.882	7761733.789	8282969.533	2063884.808	876411.6323	3163646.851	4054.513183
1942	1	sp|P48449|ERG7_HUMAN	 	 	 	 	14.2	732	83308	Lanosterol synthase OS=Homo sapiens (Human) OX=9606 GN=LSS PE=1 SV=1	21	21	1	3	7	11	3	7	11	3	7	11	3	38029.23291	55082.3584	37405.2627	38734.57227	78385.45508	66182.51953	64181.10352	33893.95068	30736.48828	72129.35742	1085.919067	7	95120.26099	69212.47046	151446.3374	86359.62793	98650.94067	405702.8062	85278.40698	83811.61426	81981.41357	136316.0869	1428.165039	11	316792.8263	228927.438	291911.6636	207467.5933	339343.6582	620768.1221	538713.6133	181498.3079	89723.2207	265240.6846	150
1943	1	sp|P48506|GSH1_HUMAN	 	 	 	 	11.6	637	72765	Glutamate--cysteine ligase catalytic subunit OS=Homo sapiens (Human) OX=9606 GN=GCLC PE=1 SV=2	9	9	1	2	2	5	2	2	5	2	2	5	2	32024.66504	50530.52148	69583.77734	54939.34766	70433.64844	41482.4707	61992.7207	28168.36621	21799.88281	58311.69531	150	2	19798.89941	37688.91797	36186.85352	25806.25195	34919.32422	42977.33496	40946.36133	32278.10254	36085.06445	77756.5957	1822.635132	5	50167.51514	93184.21338	81485.98828	98271.41772	75890.15723	241551.1338	169959.6177	70917.25659	40410.1792	92418.29004	150
1944	1	sp|P48507|GSH0_HUMAN	 	 	 	 	27.4	274	30727	Glutamate--cysteine ligase regulatory subunit OS=Homo sapiens (Human) OX=9606 GN=GCLM PE=1 SV=1	10	10	1	4	2	4	4	2	4	4	2	4	4	82342.99121	98516.83325	132338.9468	114135.1553	249446.5469	79307.39307	129629.5005	37174.13867	32560.97015	102451.0554	150	2	11839.51953	40365.95898	45803.91602	27579.34766	33994.39649	41918.93359	38553.92969	23457.04688	26078.95313	35407.44336	150	4	35546.22168	156835.377	180994.5859	109479.9844	100718.9512	179585.459	326118.0312	69784.77441	66625.9707	108981.9258	150
1945	1	sp|P48509|CD151_HUMAN	 	 	 	 	23.7	253	28295	CD151 antigen OS=Homo sapiens (Human) OX=9606 GN=CD151 PE=1 SV=3	23	23	1	9	7	7	9	7	7	9	7	7	9	232491.1537	253511.1223	141593.6277	326919.8745	399836.1379	305673.1869	369041.8188	192998.3469	288673.5535	318610.0388	7353.700623	7	91921.66803	148907.5986	306922.5903	123816.8584	203046.7858	581536.3003	113399.0081	319444.8661	157405.995	249135.7301	4040.123535	7	168495.8548	192243.2236	191009.7885	163884.9072	178469.6761	431260.2644	259560.7832	122960.4078	81004.58655	188644.255	150
1946	1	sp|P48539|PCP4_HUMAN	 	 	 	 	61.3	62	6791	Calmodulin regulator protein PCP4 OS=Homo sapiens (Human) OX=9606 GN=PCP4 PE=1 SV=3	9	9	1	0	9	0	0	9	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	9	14829.29388	29407.48499	42148.28748	34245.70093	73281.86377	13269.45361	1446573.291	51723.76074	129065.6411	100523.542	1132.267456	0	0	0	0	0	0	0	0	0	0	0	0
1947	1	sp|P48556|PSMD8_HUMAN	 	 	 	 	33.4	350	39611	26S proteasome non-ATPase regulatory subunit 8 OS=Homo sapiens (Human) OX=9606 GN=PSMD8 PE=1 SV=2	45	45	1	14	14	17	14	14	17	14	14	17	14	674425.7415	942809.8438	985191.7734	889024.0977	1448682.261	1134563.825	900864.251	306337.5647	252122.7312	981536.6914	150	14	1575024.125	4699522.062	4626128.989	1970357.093	2182295.875	2549562.002	3405090.332	3456118.063	1399079.77	3259873.348	63736.83252	17	1656501.229	2528960.888	2399902.819	3523743.959	2888124.646	5042288.14	6226527.687	2750713.251	1157992.382	2778416.573	150
1948	1	sp|P48634|PRC2A_HUMAN	 	 	"sp|P48634|PRC2A_HUMAN, sp|Q9Y520|PRC2C_HUMAN"	 	7	2157	228860	Protein PRRC2A OS=Homo sapiens (Human) OX=9606 GN=PRRC2A PE=1 SV=3	30	27	0.9	9	8	13	7	7	13	7.483	7.292	13	7	34024.50561	56806.88391	69825.14722	52896.02466	54853.00317	66437.45825	36771.42261	17572.3158	11368.20721	51228.06958	150	7	23483.00916	137430.7744	259293.915	93635.90076	132979.8685	153344.2457	119117.952	56785.74982	72876.27295	148866.2043	150	13	116589.7513	124940.5837	261967.3087	128946.7157	124587.8926	269233.996	201357.7056	86191.30914	67831.05927	118210.4991	1170.93396
1949	1	sp|P48637|GSHB_HUMAN	 	 	 	 	20.7	474	52384	Glutathione synthetase OS=Homo sapiens (Human) OX=9606 GN=GSS PE=1 SV=1	26	26	1	6	10	10	6	10	10	6	10	10	6	175594.2959	174671.8203	182363.7529	293393.1309	391112.9512	307339.3809	242490.3438	112538.4175	71993.06641	276888.6543	150	10	98074.91028	410957.5557	286149.3506	310876.7363	261531.3603	528716.5371	370232.999	173808.8308	344896.603	261438.269	6263.599487	10	185497.0986	596573.1123	656814.8003	686732.6113	569426.78	499996.4473	573711.6975	284265.637	169304.1042	419387.5669	2356.873535
1950	1	sp|P48643|TCPE_HUMAN	 	 	"sp|P48643|TCPE_HUMAN, sp|P50991|TCPD_HUMAN"	 	73.4	541	59670	T-complex protein 1 subunit epsilon OS=Homo sapiens (Human) OX=9606 GN=CCT5 PE=1 SV=1	231	213	0.922	76	76	79	70	69	74	73.158	72.659	76.643	70	5140769.782	7604904.081	8172661.475	7469165.821	9259740.018	7881547.465	6845737.15	2236505.747	1701283.399	6867627.007	862.006287	69	1005058.739	4321481.123	7768944.429	3684786.803	5801064.704	6776016.097	4897597.688	2165241.667	2951073.88	5435179.201	51599.23657	74	4069069.92	8899240.42	15682048.23	9571288.564	9179404.934	20326951.13	17064838.24	5265587.064	2307604.872	7627739.934	13614.61072
1951	1	sp|P48651|PTSS1_HUMAN	 	 	 	 	6.1	473	55527	Phosphatidylserine synthase 1 OS=Homo sapiens (Human) OX=9606 GN=PTDSS1 PE=1 SV=1	4	4	1	0	2	2	0	2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	35848.38672	813768.125	182301.7813	275322.0859	163346.4219	133187.957	147295.0898	67055.99023	86960.00391	212951.7813	150	2	18581.54883	32063.42773	43736.07031	49481.55469	36935.5	71506.25	55097.19531	19393.05469	9750.459961	34066.34375	150
1952	1	sp|P48681|NEST_HUMAN	 	 	 	 	35.5	1621	177437	Nestin OS=Homo sapiens (Human) OX=9606 GN=NES PE=1 SV=2	118	118	1	38	33	47	38	33	47	38	33	47	38	2463186.924	950463.9457	1087682.669	1504058.632	1706414.06	2388043.314	1424773.229	607329.4795	544515.5618	1558338.661	6100.079712	33	396034.8893	784571.5137	1067453.21	1169869.223	846438.0386	992719.6438	856103.1328	680429.4226	570726.9824	1205536.245	1585.190735	47	634958.3945	2273923.968	2600253.916	932648.9615	1342874.746	1046484.046	3977771.91	747593.0768	697215.4705	1123895.576	5927.585083
1953	1	sp|P48723|HSP13_HUMAN	 	 	 	 	13.8	471	51927	Heat shock 70 kDa protein 13 OS=Homo sapiens (Human) OX=9606 GN=HSPA13 PE=1 SV=1	9	9	1	3	1	5	3	1	5	3	1	5	3	31140.21533	44287.56445	71300.89746	34444.86255	89949.28076	41363.23926	37066.46851	16647.79767	14234.38184	50570.82275	150	1	150	3235.362061	5123.71875	4755.251465	2793.612549	2950.404297	5704.654297	1495.705811	2575.456299	3025.769287	150	5	111328.1752	48811.84106	147612.458	45139.83911	126117.7324	119981.271	107273.4268	161812.3401	223864.2709	91357.47656	7328.306641
1954	1	sp|P48728|GCST_HUMAN	 	 	 	 	9.4	403	43946	"Aminomethyltransferase, mitochondrial OS=Homo sapiens (Human) OX=9606 GN=AMT PE=1 SV=1"	6	6	1	2	0	4	2	0	4	2	0	4	2	31056.15918	109985.3149	52254.2915	78248.28516	124531.5088	61996.75635	86798.05078	17036.65088	10556.72412	76313.9209	150	0	0	0	0	0	0	0	0	0	0	0	0	4	13799.01673	36814.2323	36207.57129	61725.2865	64896.91113	295379.1953	152567.0718	42459.03382	18605.71246	51336.65808	150
1955	1	sp|P48729|KC1A_HUMAN	 	 	 	 	36.5	337	38914	Casein kinase I isoform alpha OS=Homo sapiens (Human) OX=9606 GN=CSNK1A1 PE=1 SV=2	21	21	1	5	8	8	5	8	8	5	8	8	5	114272.2558	167719.3876	156725.1512	179422.4824	247296.8031	188095.0909	131533.5225	46577.1402	42670.67822	169026.5526	150	8	44842.89697	160728.8174	197140.3574	144622.8955	222759.2944	215872.5879	144337.1343	80332.35107	144353.2363	147443.7795	150	8	317553.9932	411420.4934	623057.5476	496593.0049	446506.2366	800849.678	939563.48	247803.6299	144699.7153	379176.6079	824.34668
1956	1	sp|P48735|IDHP_HUMAN	 	 	"sp|O75874|IDHC_HUMAN, sp|P48735|IDHP_HUMAN"	 	61.1	452	50909	"Isocitrate dehydrogenase [NADP], mitochondrial OS=Homo sapiens (Human) OX=9606 GN=IDH2 PE=1 SV=2"	220	215	0.977	68	87	65	67	85	63	67.536	86.104	64.016	67	6719072.805	6410456.061	10590101.74	10524565.89	22306642.86	17856880.97	12174742.66	2598803.649	2879032.964	11595671.86	3824.304443	85	1658290.072	5732272.113	13060326.5	6532596.599	7508712.517	50654469.91	2115550.536	4980793.476	4637087.787	9166676.195	30779.49194	63	2779807.899	8406227.101	4423043.267	10879747.39	14196607.41	21660193.15	22116840.88	5898978.919	2689061.625	10217849.06	21919.20166
1957	1	sp|P48739|PIPNB_HUMAN	 	 	"sp|P48739|PIPNB_HUMAN, sp|Q00169|PIPNA_HUMAN"	 	63.8	271	31540	Phosphatidylinositol transfer protein beta isoform OS=Homo sapiens (Human) OX=9606 GN=PITPNB PE=1 SV=2	73	61	0.836	23	22	28	18	19	24	21.103	20.781	26.4	18	690171.6543	1125164.523	1660049.07	976574.1062	1814054.293	1097289.964	961094.207	386064.1715	288275.1578	1071511.333	150	19	167355.0815	646603.168	956209.4111	630353.4443	680141.9365	782989.8569	545046.3994	343383.9854	575786.3037	792984.6523	7527.74231	24	733614.9785	1094070.841	1693892.411	696795.7201	1039712.667	1136397.597	1709641.421	499379.3236	339232.9144	718115.9421	5793.435059
1959	1	sp|P48960|CD97_HUMAN	 	 	 	 	10.3	835	91868	CD97 antigen OS=Homo sapiens (Human) OX=9606 GN=CD97 PE=1 SV=4	20	20	1	6	4	10	6	4	10	6	4	10	6	90467.38025	148674.4397	93604.27624	153515.9792	369036.3203	95477.5415	203988.9473	60520.01855	57835.68872	165836.3525	150	4	8240.274169	33348.97412	90272.5957	45720.07153	64275.38721	46405.96631	46186.25391	29864.77563	52118.18579	85645.11426	150	10	168764.8047	320385.8232	382784.3884	588381.6558	441525.731	273460.5891	807578.8916	218462.7502	129101.0182	263815.53	150
1960	1	sp|P49005|DPOD2_HUMAN	 	 	 	 	8.3	469	51289	DNA polymerase delta subunit 2 OS=Homo sapiens (Human) OX=9606 GN=POLD2 PE=1 SV=1	6	6	1	3	1	2	3	1	2	3	1	2	3	26733.80274	84351.29102	95196.9502	99504.23438	72196.09766	74117.48535	83561.82227	26289.61231	12607.20068	62467.04004	150	1	1039.932495	6642.085938	23127.50586	5908.305664	12430.48145	13059.68164	17666.77148	3484.458252	5191.946777	13474.1084	150	2	36526.1377	37713.31836	82546.08203	48954.72266	54516.16992	131854.4102	199306.1094	33777.70117	17303.25342	58925.21875	150
1961	1	sp|P49006|MRP_HUMAN	 	 	 	 	40.5	195	19529	MARCKS-related protein OS=Homo sapiens (Human) OX=9606 GN=MARCKSL1 PE=1 SV=2	39	39	1	13	14	12	13	14	12	13	14	12	13	1095333.947	2126163.849	1804393.348	1293845.77	1254092.153	3767448.156	1154971.47	357887.9692	143073.4512	1529582.624	150	14	160376.617	1524709.23	4858992.024	1110444.142	2285896.966	1888784.517	4838638.218	400870.6987	582930.7325	2020388.5	150	12	438560.5581	1042197.461	2435243.837	1240852.666	1201427.234	3052468.683	3073172.237	578314.4335	427572.4592	1255976.613	826.178223
1962	1	sp|P49023|PAXI_HUMAN	 	 	 	 	23.4	591	64505	Paxillin OS=Homo sapiens (Human) OX=9606 GN=PXN PE=1 SV=3	34	34	1	14	11	9	14	11	9	14	11	9	14	441673.9348	485054.802	460486.898	1064194.469	1207254.811	855488.1748	852480.8562	360681.2496	310444.8374	517774.4297	12996.54102	11	123816.4303	288381.7573	348324.8359	291520.1731	194796.9924	515901.9531	191621.8861	282711.7911	214125.558	291086.7104	6378.227051	9	105478.238	247333.6903	1026302.349	248473.4315	383370.2727	603015.6276	849447.4956	285309.0898	103105.3359	324168.1107	150
1963	1	sp|P49137|MAPK2_HUMAN	 	 	 	 	20.2	400	45567	MAP kinase-activated protein kinase 2 OS=Homo sapiens (Human) OX=9606 GN=MAPKAPK2 PE=1 SV=1	15	15	1	4	5	6	4	5	6	4	5	6	4	100822.9883	113910.5977	149765.3887	166232.2207	241002.3633	148971.1348	155809.5742	44965.09717	61386.64356	149501.5449	150	5	106979.3328	362068.7637	220549.9023	211891.6855	240890.8662	260131.498	247960.8052	176360.7881	284859.6274	245554.1631	20940.84338	6	134154.3267	250494.6025	678839.48	411594.9824	311150.877	578193.7178	570669.623	186699.2671	135570.3423	237504.1792	7003.216675
1964	1	sp|P49189|AL9A1_HUMAN	 	 	 	 	49.8	494	53801	4-trimethylaminobutyraldehyde dehydrogenase OS=Homo sapiens (Human) OX=9606 GN=ALDH9A1 PE=1 SV=3	145	145	1	41	54	50	41	54	50	41	54	50	41	3530319.181	3641780.474	3880644.118	3535430.128	4720464.517	4868795.359	5842794.078	2775949.884	3024250.226	3499545.821	78190.27905	54	2478777.659	11921557.58	1794723.275	3855131.973	2124837.429	3099660.215	2015288.298	3319534.694	2774692.223	3570635.533	54275.60687	50	1292289.014	5316190.906	1624470.911	2070867.344	4358237.859	9524238.057	8149074.692	3982331.974	2637119.252	2975592.58	59958.90088
1965	1	sp|P49207|RL34_HUMAN	 	 	 	 	43.6	117	13293	60S ribosomal protein L34 OS=Homo sapiens (Human) OX=9606 GN=RPL34 PE=1 SV=3	68	68	1	23	20	25	23	20	25	23	20	25	23	1357290.59	1942613.667	2072148.397	1533850.076	2180532.535	3035072.842	1268146.22	419400.3676	323180.9523	1649123.445	150	20	375367.2767	2337364.457	3751332.816	2334956.364	2115626.158	2539198.544	1654346.902	841074.9076	1173068.154	2127256.545	14877.00543	25	718948.1057	3447192.566	4370850.352	2106911.598	3094049.708	8737141.738	2821054.564	1529321.573	516390.5048	2161767.912	5095.809082
1966	1	sp|P49247|RPIA_HUMAN	 	 	 	 	13.2	311	33269	Ribose-5-phosphate isomerase OS=Homo sapiens (Human) OX=9606 GN=RPIA PE=1 SV=3	5	5	1	2	0	3	2	0	3	2	0	3	2	7151.013306	10185.39331	17480.71143	8897.88208	16664.04932	12437.14697	9188.015625	5017.398682	4188.254761	10083.49023	150	0	0	0	0	0	0	0	0	0	0	0	0	3	12217.05811	25079.14356	41835.36621	25650.42896	27108.4314	45712.24268	63555.71631	14370.6936	8903.155273	19804.33887	150
1967	1	sp|P49257|LMAN1_HUMAN	 	 	 	 	45.9	510	57548	Protein ERGIC-53 OS=Homo sapiens (Human) OX=9606 GN=LMAN1 PE=1 SV=2	152	152	1	47	47	58	47	47	58	47	47	58	47	2930340.372	2396307.754	4526203.343	2506143.656	8426900.192	5387740.72	2963694.202	955397.4927	567866.7957	3534986.537	2339.722412	47	651784.9775	2713390.823	4133899.82	3491342.972	2523118.015	4018535.386	2485283.146	1260521.917	1859418.099	3084145.001	32735.73413	58	1357326.43	2551360.125	1663928.482	2421025.531	4784257.604	7663145.438	5164638.803	1545359.5	679825.0809	2308025.275	5463.071229
1968	1	sp|P49321|NASP_HUMAN	 	 	 	 	56.7	788	85237	Nuclear autoantigenic sperm protein OS=Homo sapiens (Human) OX=9606 GN=NASP PE=1 SV=2	154	154	1	68	38	48	68	38	48	68	38	48	68	2349070.17	7070959.787	14379214.88	3733643.101	4931205.778	6488905.978	3448444.212	1122570.58	734595.8923	4095325.819	150	38	179591.9939	433045.8419	2965733.535	755538.1057	1749084.753	668804.3315	1947459.188	375859.5123	677761.3618	1890438.268	4323.172852	48	1161698.623	2617903.15	3335325.717	1832023.174	2144823.537	3119797.928	4739281.252	993063.2253	1087763.877	1951689.046	21782.57892
1969	1	sp|P49326|FMO5_HUMAN	 	 	 	 	15	533	60220	Dimethylaniline monooxygenase [N-oxide-forming] 5 OS=Homo sapiens (Human) OX=9606 GN=FMO5 PE=1 SV=2	11	11	1	0	11	0	0	11	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	11	31066.15259	74534.72461	99291.00739	111540.4438	74136.44	3047986.811	59505.16638	227228.5425	81853.24823	190262.7273	150	0	0	0	0	0	0	0	0	0	0	0	0
1970	1	sp|P49327|FAS_HUMAN	 	 	"sp|P28340|DPOD1_HUMAN, sp|P49327|FAS_HUMAN"	 	61	2511	273423	Fatty acid synthase OS=Homo sapiens (Human) OX=9606 GN=FASN PE=1 SV=3	705	700	0.993	195	358	152	195	355	150	195	357.992	151.987	195	4830799.376	9226440.343	6680232.088	6986893.477	12004562.64	10495280.16	16905799.15	10247451.2	30172347.12	18061688.25	859671.4839	355	30007394.69	6340529.065	32277295.76	9426975.337	11358100.16	219025709	4222596.373	21158278.55	9036691.906	21534684.13	78715.96204	150	8748576.908	6708390.728	16350525.36	7515727.305	9666188.713	31763538.52	14860988.04	6161717.558	2571077.923	19213833.2	36680.70337
1971	1	sp|P49354|FNTA_HUMAN	 	 	 	 	22.7	379	44408	Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha OS=Homo sapiens (Human) OX=9606 GN=FNTA PE=1 SV=1	23	23	1	5	10	8	5	10	8	5	10	8	5	100362.9771	139806.6748	188134.9492	182395.2422	265462.623	159620.8462	160453.1997	73969.27588	67160.79675	171344.1934	150	10	39169.48962	171793.7432	241189.8735	183993.7545	156803.9935	256059.0508	118131.5869	81006.23962	123553.894	146527.8853	150	8	69947.04053	123876.3843	143340.4197	88575.34863	171053.8953	323974.427	338056.6592	92906.89881	45161.73584	138443.8945	150
1972	1	sp|P49368|TCPG_HUMAN	 	 	 	 	62.8	545	60533	T-complex protein 1 subunit gamma OS=Homo sapiens (Human) OX=9606 GN=CCT3 PE=1 SV=4	234	234	1	81	70	83	81	70	83	81	70	83	81	4418358.442	6081377.078	6114863.572	6013717.163	8144328.375	6864472.524	5821348.413	1646010.837	1234834.052	5831936.58	3281.651855	70	1131808.928	5200954.044	9207907.696	4034849.107	5964036.932	7594873.494	5416631.343	2786899.969	3235619.341	6212370.568	34470.13928	83	3083029.996	7627073.058	10882914.99	6863448.665	8172536.211	17469946.02	16254997.97	4247768.384	1695599.437	6573674.787	20390.23511
1973	1	sp|P49406|RM19_HUMAN	 	 	 	 	11.3	292	33535	"39S ribosomal protein L19, mitochondrial OS=Homo sapiens (Human) OX=9606 GN=MRPL19 PE=1 SV=2"	5	5	1	0	2	3	0	2	3	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	2	5016.133545	33712.58887	35395.41992	24630.96289	17517.54395	45570.6582	25354.96777	10350.45703	16354.46533	26566.67188	150	3	105583.6799	172438.9263	171277.2656	186822.104	142370.144	369461.627	296118.6621	73803.81201	41278.56592	110992.4639	150
